Período;ARS;Hospital;Localização Geográfica;Grupo Hospitalar;DDD Consumidas de Cefalosporinas;DDD Consumidas dos Restantes Antibióticos;Peso
2018-02;LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771, -9.1460705;Psiquiátricos;35;256;0.11986301369863026
2018-03;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919, -8.7707806;Grupo A;57;467;0.10873662934617219
2018-03;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984, -8.4802503;Grupo B;1045;3428;0.23365249510346606
2018-03;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916, -7.2734793;Grupo B;1035;4938;0.17329177445005564
2018-03;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263, -7.4981271;Grupo B;839;2708;0.23651200985997953
2018-03;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005, -9.0592392;Grupo C;774;5658;0.12040534213696574
2018-03;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453, -8.6543716;Grupo C;2078;5879;0.26117026053498804
2018-03;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1851;7355;0.20112662595489075
2018-03;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;945;3969;0.19242612080243024
2018-03;Norte;Centro Hospitalar de Trás os Montes e Alto Douro, E.P.E.;41.3031784, -7.7515252;Grupo D;1995;10531;0.15928216210462887
2018-03;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257, -9.2264834;Grupo D;3259;10849;0.23100325076745615
2018-03;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454, -9.216985;Grupo E;2871;14218;0.16802849643150256
2018-03;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498, -8.6172617;Grupo E;2646;13752;0.16135710195518013
2018-03;LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771, -9.1460705;Psiquiátricos;47;248;0.1588061382514432
2018-04;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967, -8.6318023;Grupo A;132;201;0.39580733715996996
2018-04;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916, -7.2734793;Grupo B;954;4558;0.1731904851354533
2018-04;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884, -8.5458794;Grupo C;1460;5084;0.2231967463585699
2018-04;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453, -8.6543716;Grupo C;1661;5331;0.23761737088868862
2018-04;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;803;2987;0.21190513455777382
2018-04;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123, -7.8721227;Grupo C;392;2539;0.13386216348838398
2018-04;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1203;4751;0.20209733774321606
2018-04;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713, -9.1822554;Grupo D;2555;9363;0.21442355200477303
2018-04;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056, -8.6010558;Grupo E;4324;17166;0.20122936294272353
2018-05;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;236;1499;0.13644232516205998
2018-05;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1031;4024;0.20406940542093022
2018-05;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1772;6005;0.2279100845872689
2018-05;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1315;6423;0.16998819641788285
2018-05;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;775;3412;0.1852073088526969
2018-05;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713, -9.1822554;Grupo D;2509;9100;0.21615199911274718
2018-06;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263, -7.4981271;Grupo B;753;2202;0.2548788708035802
2018-06;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;205;1520;0.1192253455569768
2018-06;Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;41.2494561, -8.264901;Grupo C;2180;6444;0.2527900352924393
2018-06;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138, -8.5972617;Grupo D;2813;8556;0.24744538654828813
2018-06;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1235;4659;0.20953381165647575
2018-06;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257, -9.2264834;Grupo D;2539;10278;0.19813098468634507
2018-06;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454, -9.216985;Grupo E;2281;10920;0.17282605872888826
2018-06;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498, -8.6172617;Grupo E;1873;12383;0.13139550302767541
2018-07;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984, -8.4802503;Grupo B;843;2651;0.2414282187279182
2018-07;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897, -8.8586755;Grupo B;509;1782;0.22229781311507754
2018-07;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916, -7.2734793;Grupo B;936;3522;0.21009381524217347
2018-07;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263, -7.4981271;Grupo B;585;2089;0.2188681148499107
2018-07;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884, -8.5458794;Grupo C;1627;5398;0.23163790272042892
2018-07;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1383;5554;0.19944100125611142
2018-07;Norte;Centro Hospitalar de Trás os Montes e Alto Douro, E.P.E.;41.3031784, -7.7515252;Grupo D;1991;6578;0.23241226476593801
2018-07;Norte;Hospital de Magalhaes de Lemos, E.P.E.;41.1764649, -8.6649823;Psiquiátricos;33;181;0.1540256709451573
2018-08;Centro;Hospital Arcebispo Joao Crisóstomo - Cantanhede;40.3470015, -8.5933462;Grupo A;44;95;0.31436056203858054
2018-08;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967, -8.6318023;Grupo A;65;281;0.18998112883856574
2018-08;LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;Grupo A;0;10;0.0
2018-08;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916, -7.2734793;Grupo B;1087;3684;0.2278464590012599
2018-08;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263, -7.4981271;Grupo B;670;2154;0.2374701092395368
2018-08;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;199;2860;0.06506345661528405
2018-08;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;615;2794;0.18051362373009341
2018-08;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1187;5519;0.17699215050506745
2018-08;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123, -7.8721227;Grupo C;370;2886;0.1138610785184534
2018-08;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861, -9.1616116;Grupo E;3443;24364;0.12383438977129467
2018-08;Norte;Hospital de Magalhaes de Lemos, E.P.E.;41.1764649, -8.6649823;Psiquiátricos;45;183;0.19729630982827942
2018-09;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629, -9.1258493;Grupo B;1098;4442;0.19824318633054552
2018-09;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453, -8.6543716;Grupo C;1883;4527;0.2938127616364258
2018-09;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946, -8.6937515;Grupo C;1124;5473;0.17044809694710292
2018-09;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;736;2964;0.19901336206049006
2018-09;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1149;3895;0.22789837203649996
2018-09;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514, -8.4103814;Grupo F;539;1017;0.3464445956171794
2018-10;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919, -8.7707806;Grupo A;60;249;0.19389835725002888
2018-10;Centro;Hospital Arcebispo Joao Crisóstomo - Cantanhede;40.3470015, -8.5933462;Grupo A;15;84;0.15070328198258545
2018-10;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897, -8.8586755;Grupo B;636;1863;0.25476302719484967
2018-10;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812, -8.7982706;Grupo C;2320;8460;0.21523564870223466
2018-10;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754, -8.8818638;Grupo C;1339;5785;0.18803209083690084
2018-10;Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;41.2494561, -8.264901;Grupo C;2330;6665;0.25903897489243494
2018-10;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946, -8.6937515;Grupo C;1382;6535;0.17459141315056048
2018-10;Norte;Centro Hospitalar de Trás os Montes e Alto Douro, E.P.E.;41.3031784, -7.7515252;Grupo D;2172;6588;0.24797876044047792
2018-10;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138, -8.5972617;Grupo D;2733;8052;0.2534389706275662
2018-10;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1223;4079;0.23078062797449783
2018-10;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713, -9.1822554;Grupo D;2800;8445;0.24903643090407718
2018-10;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861, -9.1616116;Grupo E;3629;23664;0.13296999649012614
2018-11;LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;Grupo A;0;20;0.0
2018-11;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234, -8.6171561;Grupo B;533;1613;0.24839348188889923
2018-11;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897, -8.8586755;Grupo B;611;1704;0.26395853828250565
2018-11;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;236;1898;0.11071946458449525
2018-11;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1747;6124;0.22194439858393944
2018-11;Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;41.2494561, -8.264901;Grupo C;2420;5480;0.3063175912551004
2018-11;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;860;3131;0.21559145316733536
2018-11;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946, -8.6937515;Grupo C;1331;5974;0.18219517119676712
2018-11;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123, -7.8721227;Grupo C;465;2400;0.1624617633804805
2018-11;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138, -8.5972617;Grupo D;2757;7911;0.25843943653547746
2018-11;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973, -7.9281554;Grupo D;3850;9783;0.28239415872798546
2018-11;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257, -9.2264834;Grupo D;2808;10285;0.21450986523274704
2018-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056, -8.6010558;Grupo E;4070;17729;0.18670314345634023
2018-12;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967, -8.6318023;Grupo A;117;413;0.22162513154653926
2018-12;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;210;1955;0.0973098656581869
2018-12;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812, -8.7982706;Grupo C;2289;11005;0.17218401515560788
2018-12;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1518;5934;0.20374240986429298
2018-12;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1404;7075;0.16560242361857236
2018-12;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1233;3528;0.25897641903345875
2019-01;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919, -8.7707806;Grupo A;54;326;0.14300440446068796
2019-01;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;245;2184;0.10101183330475046
2019-01;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005, -9.0592392;Grupo C;919;6582;0.12257813175661476
2019-01;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884, -8.5458794;Grupo C;1789;6516;0.21543015222314602
2019-01;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812, -8.7982706;Grupo C;2530;9483;0.21065340634634538
2019-01;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754, -8.8818638;Grupo C;1455;6745;0.17748050754878605
2019-01;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;797;3196;0.19961400031297263
2019-01;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1536;8487;0.15332859494332413
2019-01;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948, -9.1371248;Grupo E;5958;20002;0.22952888188467432
2019-01;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768, -9.1634516;Grupo F;1151;5229;0.1804770898915704
2019-02;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919, -8.7707806;Grupo A;43;322;0.11770072992700718
2019-02;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629, -9.1258493;Grupo B;1034;6361;0.13983999132086475
2019-02;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;217;2165;0.09122605459676811
2019-02;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005, -9.0592392;Grupo C;1028;6303;0.14022569627210626
2019-02;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1751;6197;0.22035944105582997
2019-02;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;974;3450;0.22026928486846356
2019-02;Alentejo;Hospital Espirito Santo, E.P.E. - Evora;38.5684861, -7.9032848;Grupo D;1253;3936;0.24147371149450475
2019-02;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257, -9.2264834;Grupo D;3002;9782;0.2348207191569879
2019-02;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768, -9.1634516;Grupo F;1451;5106;0.22127762316851554
2019-02;Norte;Hospital de Magalhaes de Lemos, E.P.E.;41.1764649, -8.6649823;Psiquiátricos;30;229;0.11579285944033434
2019-03;Centro;Hospital Arcebispo Joao Crisóstomo - Cantanhede;40.3470015, -8.5933462;Grupo A;34;198;0.14886916690523921
2019-03;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967, -8.6318023;Grupo A;93;250;0.2716092153126623
2019-03;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263, -7.4981271;Grupo B;763;2497;0.23411026551892164
2019-03;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;273;2211;0.10996818765451026
2019-03;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812, -8.7982706;Grupo C;2045;8136;0.20092992717268293
2019-03;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948, -9.1371248;Grupo E;5191;19853;0.20728482664174236
2019-03;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642, -8.6062881;Grupo F;1210;5268;0.18683061183616986
2019-04;Norte;Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.;41.3828711, -8.7589945;Grupo B;497;1834;0.21320758570684542
2019-04;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314, -8.6956768;Grupo B;278;1829;0.13211351122405748
2019-04;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1039;4735;0.18007915567282312
2019-04;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453, -8.6543716;Grupo C;2015;5108;0.282937266355205
2019-04;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072, -8.5404429;Grupo C;1491;5054;0.22786368003107357
2019-04;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;580;2926;0.16554179815276407
2019-04;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;820;2723;0.2314667670112651
2019-04;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056, -8.6010558;Grupo E;4606;18756;0.19717403216715654
2019-05;Centro;Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais;40.297919, -8.7707806;Grupo A;68;312;0.17872340425531916
2019-05;Centro;Hospital Arcebispo Joao Crisóstomo - Cantanhede;40.3470015, -8.5933462;Grupo A;14;133;0.09967521558965171
2019-05;LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;Grupo A;1;6;0.22857142857142848
2019-05;Norte;Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.;41.3828711, -8.7589945;Grupo B;575;1591;0.26548648262679736
2019-05;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1175;4787;0.19718309859154906
2019-05;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;619;2450;0.2018243107466595
2019-05;Norte;Centro Hospitalar de Trás os Montes e Alto Douro, E.P.E.;41.3031784, -7.7515252;Grupo D;2326;7750;0.23084985621280904
2019-05;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973, -7.9281554;Grupo D;4511;10426;0.30202004950642325
2019-05;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454, -9.216985;Grupo E;2322;11164;0.17220066812796453
2019-05;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861, -9.1616116;Grupo E;3878;24271;0.13777326992396163
2019-05;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498, -8.6172617;Grupo E;2754;13406;0.1704483928022014
2019-06;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967, -8.6318023;Grupo A;159;201;0.442576476793249
2019-06;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984, -8.4802503;Grupo B;786;2934;0.2114116277514911
2019-06;Norte;Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.;41.3828711, -8.7589945;Grupo B;458;1316;0.2581601577697581
2019-06;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897, -8.8586755;Grupo B;660;1909;0.25709402184486235
2019-06;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1113;4567;0.19595284925825285
2019-06;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754, -8.8818638;Grupo C;1461;5164;0.22056626358451906
2019-06;Norte;Centro Hospitalar de Trás os Montes e Alto Douro, E.P.E.;41.3031784, -7.7515252;Grupo D;2312;7419;0.23763393596191276
2019-06;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498, -8.6172617;Grupo E;2560;11972;0.17616724202054881
2019-06;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948, -9.1371248;Grupo E;4524;17180;0.20844361002848205
2019-07;Centro;Hospital Arcebispo Joao Crisóstomo - Cantanhede;40.3470015, -8.5933462;Grupo A;16;46;0.2647603918453803
2019-07;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916, -7.2734793;Grupo B;1011;3776;0.2112067840023872
2019-07;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1278;4225;0.23236212987805077
2019-07;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005, -9.0592392;Grupo C;818;5062;0.139195648273788
2019-07;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884, -8.5458794;Grupo C;1736;4960;0.25926755515735217
2019-07;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453, -8.6543716;Grupo C;2147;4885;0.3053198190815225
2019-07;Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;41.2494561, -8.264901;Grupo C;2249;5472;0.291350949841845
2019-07;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054, -8.8252713;Grupo C;2366;5213;0.3122379039224493
2019-07;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713, -9.1822554;Grupo D;2686;9253;0.22503456015011536
2019-07;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498, -8.6172617;Grupo E;2674;13504;0.1653092559688499
2019-07;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514, -8.4103814;Grupo F;414;994;0.2940475586878263
2019-08;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234, -8.6171561;Grupo B;688;1507;0.3135384456952689
2019-08;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532, -6.7888197;Grupo B;1185;3849;0.235401218220339
2019-08;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754, -8.8818638;Grupo C;1527;4707;0.24496666592837055
2019-08;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158, -7.4922407;Grupo C;666;2514;0.20944853691238327
2019-08;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173, -8.3086907;Grupo C;1244;6552;0.15957163365716068
2019-08;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425, -7.4263845;Grupo C;894;2498;0.2636602364283497
2019-08;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364, -8.0827433;Grupo D;3068;6370;0.3251336089066299
2019-08;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973, -7.9281554;Grupo D;4803;10395;0.31602024388056527
