Periodo;Ano;Mes;Trimestre;Semestre;Regiao;Instituicao;Populacao_Regiao;Num_Municipios;Consumo_Carbapenemes;Consumo_Outros_Antibioticos;Consumo_Total_Antibioticos;Percentual_Carbapenemes;Consumo_Carbapenemes_Per_Capita;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Urgencias_Per_Capita;Total_Consultas;Primeiras_Consultas;Consultas_Subsequentes;Total_Consultas_Per_Capita;Peso_Medio_Carbapenemes
2019-07;2019;7;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;52945.0;47385.0;4833.0;727.0;0.0;13074.23;60572.0;17565.0;43007.0;14957.64;
2019-08;2019;8;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;60415.0;54208.0;5370.0;837.0;0.0;14918.87;67311.0;19573.0;47738.0;16621.76;
2019-09;2019;9;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;67755.0;60773.0;6000.0;982.0;0.0;16731.41;74837.0;21728.0;53109.0;18480.23;
2019-10;2019;10;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;75670.0;67812.0;6760.0;1098.0;0.0;18685.93;84590.0;24503.0;60087.0;20888.64;
2019-11;2019;11;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;83116.0;74344.0;7569.0;1203.0;0.0;20524.65;93623.0;27024.0;66599.0;23119.24;
2019-12;2019;12;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404957.0;43.0;;;;;;90891.0;81143.0;8431.0;1317.0;0.0;22444.61;100779.0;29059.0;71720.0;24886.35;
2020-01;2020;1;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;8237.0;7274.0;871.0;92.0;0.0;2036.57;8894.0;2638.0;6256.0;2199.01;
2020-02;2020;2;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;15741.0;13771.0;1798.0;172.0;0.0;3891.91;16828.0;5071.0;11757.0;4160.67;
2020-03;2020;3;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;20483.0;18032.0;2180.0;271.0;0.0;5064.36;22309.0;6558.0;15751.0;5515.83;
2020-04;2020;4;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;23897.0;21197.0;2331.0;369.0;0.0;5908.46;25290.0;7132.0;18158.0;6252.87;
2020-05;2020;5;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;28275.0;25207.0;2587.0;481.0;0.0;6990.91;31269.0;8568.0;22701.0;7731.16;
2020-06;2020;6;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;33039.0;29574.0;2841.0;624.0;0.0;8168.79;37693.0;10252.0;27441.0;9319.48;
2020-07;2020;7;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;38646.0;34700.0;3156.0;790.0;0.0;9555.1;45015.0;12156.0;32859.0;11129.82;
2020-08;2020;8;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;44329.0;39876.0;3501.0;952.0;0.0;10960.21;51192.0;13952.0;37240.0;12657.06;
2020-09;2020;9;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;49308.0;44460.0;3787.0;1061.0;0.0;12191.25;58779.0;16272.0;42507.0;14532.93;
2020-10;2020;10;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;54276.0;48947.0;4161.0;1168.0;0.0;13419.57;66634.0;18736.0;47898.0;16475.05;
2020-11;2020;11;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;58481.0;52746.0;4476.0;1259.0;0.0;14459.25;73476.0;20835.0;52641.0;18166.71;
2020-12;2020;12;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404454.0;43.0;;;;;;62783.0;56745.0;4701.0;1337.0;0.0;15522.9;79437.0;22517.0;56920.0;19640.55;
2021-01;2021;1;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;4231.0;3886.0;257.0;88.0;0.0;1044.97;5850.0;1539.0;4311.0;1444.83;
2021-02;2021;2;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;7626.0;7036.0;400.0;190.0;0.0;1883.47;12296.0;3229.0;9067.0;3036.87;
2021-03;2021;3;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;12096.0;11198.0;603.0;295.0;0.0;2987.47;21273.0;5868.0;15405.0;5254.01;
2021-04;2021;4;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;17487.0;16089.0;990.0;408.0;0.0;4318.94;29228.0;8141.0;21087.0;7218.73;
2021-05;2021;5;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;23911.0;21835.0;1557.0;519.0;0.0;5905.54;37764.0;10629.0;27135.0;9326.95;
2021-06;2021;6;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;30290.0;27573.0;2080.0;637.0;0.0;7481.03;45929.0;12959.0;32970.0;11343.55;
2021-07;2021;7;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;36802.0;33433.0;2608.0;761.0;0.0;9089.36;54054.0;15740.0;38314.0;13350.26;
2021-08;2021;8;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;43280.0;39331.0;3056.0;893.0;0.0;10689.3;61254.0;17967.0;43287.0;15128.52;
2021-09;2021;9;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;49630.0;45015.0;3581.0;1034.0;0.0;12257.62;69626.0;20354.0;49272.0;17196.23;
2021-10;2021;10;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;56649.0;51100.0;4370.0;1179.0;0.0;13991.17;77551.0;22839.0;54712.0;19153.55;
2021-11;2021;11;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;63456.0;56926.0;5170.0;1360.0;0.0;15672.37;86063.0;25495.0;60568.0;21255.84;
2021-12;2021;12;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404891.0;43.0;;;;;;69661.0;62296.0;5847.0;1518.0;0.0;17204.88;93276.0;27792.0;65484.0;23037.31;
2022-01;2022;1;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;6013.0;5231.0;580.0;202.0;0.0;1485.04;7580.0;2771.0;4809.0;1872.04;
2022-02;2022;2;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;11882.0;10244.0;1266.0;372.0;0.0;2934.52;15422.0;5571.0;9851.0;3808.79;
2022-03;2022;3;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;19524.0;16700.0;2258.0;566.0;0.0;4821.87;24372.0;8477.0;15895.0;6019.19;
2022-04;2022;4;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;26250.0;22541.0;2950.0;759.0;0.0;6483.0;32116.0;10847.0;21269.0;7931.74;
2022-05;2022;5;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;34096.0;29341.0;3826.0;929.0;0.0;8420.74;40654.0;13436.0;27218.0;10040.38;
2022-06;2022;6;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;40763.0;35211.0;4432.0;1120.0;0.0;10067.3;48366.0;15858.0;32508.0;11945.02;
2022-07;2022;7;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;47535.0;41213.0;4999.0;1323.0;0.0;11739.79;55911.0;18124.0;37787.0;13808.42;
2022-08;2022;8;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;54464.0;47424.0;5488.0;1552.0;0.0;13451.06;63294.0;20480.0;42814.0;15631.81;
2022-09;2022;9;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;60667.0;52922.0;5976.0;1769.0;0.0;14983.02;72353.0;23237.0;49116.0;17869.13;
2022-10;2022;10;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;68021.0;59276.0;6778.0;1967.0;0.0;16799.25;81235.0;25866.0;55369.0;20062.73;
2022-11;2022;11;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;75957.0;65914.0;7880.0;2163.0;0.0;18759.22;90625.0;28616.0;62009.0;22381.79;
2022-12;2022;12;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;404905.0;43.0;;;;;;83621.0;72461.0;8804.0;2356.0;0.0;20652.0;98091.0;30703.0;67388.0;24225.68;
2023-01;2023;1;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;7127.0;6276.0;670.0;181.0;0.0;1753.53;9580.0;2931.0;6649.0;2357.07;
2023-02;2023;2;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;14229.0;12463.0;1403.0;363.0;0.0;3500.91;18186.0;5716.0;12470.0;4474.49;
2023-03;2023;3;1;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;22077.0;19264.0;2252.0;561.0;0.0;5431.84;28600.0;9140.0;19460.0;7036.76;
2023-04;2023;4;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;29086.0;25380.0;2946.0;760.0;0.0;7156.34;37187.0;11823.0;25364.0;9149.51;
2023-05;2023;5;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;37008.0;32220.0;3818.0;970.0;0.0;9105.47;47151.0;14952.0;32199.0;11601.06;
2023-06;2023;6;2;1;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;44400.0;38668.0;4510.0;1222.0;0.0;10924.2;57065.0;18259.0;38806.0;14040.31;
2023-07;2023;7;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;51786.0;45215.0;5118.0;1453.0;0.0;12741.46;65667.0;21158.0;44509.0;16156.75;
2023-08;2023;8;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;59510.0;52215.0;5641.0;1654.0;0.0;14641.88;74430.0;24136.0;50294.0;18312.8;
2023-09;2023;9;3;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;66675.0;58633.0;6126.0;1916.0;0.0;16404.76;85868.0;27694.0;58174.0;21127.01;
2023-10;2023;10;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;74005.0;65211.0;6688.0;2106.0;0.0;18208.23;96450.0;31077.0;65373.0;23730.62;
2023-11;2023;11;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;81052.0;71297.0;7457.0;2298.0;0.0;19942.08;107141.0;34710.0;72431.0;26361.04;
2023-12;2023;12;4;2;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;406437.0;43.0;;;;;;89558.0;78462.0;8562.0;2534.0;0.0;22034.9;115438.0;37265.0;78173.0;28402.43;
2015-01;2015;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;810.0;16345.0;17155.0;4.72;179.33;;;;;;;;;;;0.0472198451911875
2015-02;2015;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;738.0;16106.0;16844.0;4.38;163.39;;;;;;;;;;;0.0438176121372031
2015-03;2015;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;736.0;16246.0;16982.0;4.33;162.95;;;;;;;;;;;0.0433760005757296
2015-04;2015;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;729.0;15350.0;16079.0;4.53;161.4;;;;;;;;;;;0.0453674360306046
2015-05;2015;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;966.0;15530.0;16496.0;5.86;213.87;;;;;;;;;;;0.058592222150058
2015-06;2015;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;709.0;14422.0;15131.0;4.69;156.97;;;;;;;;;;;0.046904293548283
2015-07;2015;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;923.0;16171.0;17094.0;5.4;204.35;;;;;;;;;;;0.0540302079753539
2015-08;2015;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;818.0;15431.0;16249.0;5.03;181.1;;;;;;;;;;;0.0503990954008517
2015-09;2015;9;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;761.0;14856.0;15617.0;4.87;168.48;;;;;;;;;;;0.0487739808073504
2015-10;2015;10;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;922.0;14987.0;15909.0;5.8;204.13;;;;;;;;;;;0.0579574642496334
2015-11;2015;11;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;490.0;13366.0;13856.0;3.54;108.48;;;;;;;;;;;0.0353854015888263
2015-12;2015;12;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;451679.0;16.0;524.0;14720.0;15244.0;3.44;116.01;;;;;;;;;;;0.0343984764801201
2016-01;2016;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;718.0;15341.0;16059.0;4.47;158.39;;;;;;;;;;;0.0447245717166176
2016-02;2016;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;636.0;14347.0;14983.0;4.24;140.3;;;;;;;;;;;0.0424470848218672
2016-03;2016;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;687.0;15228.0;15915.0;4.32;151.56;;;;;;;;;;;0.0431954242021281
2016-04;2016;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;640.0;13170.0;13810.0;4.63;141.19;;;;;;;;;;;0.04637115572459
2016-05;2016;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;603.0;13570.0;14173.0;4.25;133.02;;;;;;;;;;;0.0425786033573044
2016-06;2016;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;383.0;13271.0;13654.0;2.81;84.49;;;;;;;;;;;0.0280781746178776
2016-07;2016;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;524.0;14781.0;15305.0;3.42;115.6;;;;;;;;;;;0.0342783675878921
2016-08;2016;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;530.0;13994.0;14524.0;3.65;116.92;;;;;;;;;;;0.0365183266456605
2016-09;2016;9;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;542.0;12621.0;13163.0;4.12;119.57;;;;;;;;;;;0.0412220477909525
2016-10;2016;10;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;563.0;13456.0;14019.0;4.02;124.2;;;;;;;;;;;0.0402028425926423
2016-11;2016;11;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;487.0;13853.0;14340.0;3.4;107.43;;;;;;;;;;;0.0339873241716507
2016-12;2016;12;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;453300.0;16.0;386.0;14873.0;15259.0;2.53;85.15;;;;;;;;;;;0.0253125120682052
2017-01;2017;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;522.0;16824.0;17346.0;3.01;114.45;;;;;;;;;;;0.0301152612332893
2017-02;2017;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;593.0;13914.0;14507.0;4.09;130.01;;;;;;;;;;;0.0408742576914124
2017-03;2017;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;666.0;14725.0;15391.0;4.33;146.02;;;;;;;;;;;0.0433185716248802
2017-04;2017;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;438.0;13508.0;13946.0;3.14;96.03;;;;;;;;;;;0.0314290128541418
2017-05;2017;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;388.0;13837.0;14225.0;2.73;85.07;;;;;;;;;;;0.0272972348369731
2017-06;2017;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;547.0;13892.0;14439.0;3.79;119.93;;;;;;;;;;;0.037931501643168
2017-07;2017;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;456.0;13209.0;13665.0;3.34;99.98;;;;;;;;;;;0.0333800841514726
2017-08;2017;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;456.0;13656.0;14112.0;3.23;99.98;;;;;;;;;;;0.0323573183689639
2017-09;2017;9;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;539.0;12860.0;13399.0;4.02;118.17;;;;;;;;;;;0.0402383501062227
2017-10;2017;10;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;471.0;13632.0;14103.0;3.34;103.26;;;;;;;;;;;0.0334523794116868
2017-11;2017;11;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;453.0;12789.0;13242.0;3.42;99.32;;;;;;;;;;;0.0342135610981169
2017-12;2017;12;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;456113.0;16.0;431.0;13548.0;13979.0;3.08;94.49;;;;;;;;;;;0.0308482261595796
2018-01;2018;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;470.0;15979.0;16449.0;2.86;102.26;;;;;;;;;;;0.0286066659777155
2018-02;2018;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;576.0;14643.0;15219.0;3.78;125.33;;;;;;;;;;;0.0378630112784136
2018-03;2018;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;526.0;15154.0;15680.0;3.35;114.45;;;;;;;;;;;0.0335656716074949
2018-04;2018;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;424.0;13355.0;13779.0;3.08;92.25;;;;;;;;;;;0.0308113026783789
2018-05;2018;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;478.0;13829.0;14307.0;3.34;104.0;;;;;;;;;;;0.0334210722692481
2018-06;2018;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;472.0;13055.0;13527.0;3.49;102.7;;;;;;;;;;;0.0349512844143829
2018-07;2018;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;382.0;14437.0;14819.0;2.58;83.12;;;;;;;;;;;0.0257993948436877
2018-08;2018;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;377.0;13699.0;14076.0;2.68;82.03;;;;;;;;;;;0.0267933595339534
2018-09;2018;9;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;397.0;13885.0;14282.0;2.78;86.38;;;;;;;;;;;0.0278072960992769
2018-10;2018;10;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;482.0;13548.0;14030.0;3.44;104.87;;;;;;;;;;;0.0343546116365357
2018-11;2018;11;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;468.0;13165.0;13633.0;3.43;101.83;;;;;;;;;;;0.0343748051748017
2018-12;2018;12;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;459597.0;16.0;417.0;14871.0;15288.0;2.73;90.73;;;;;;;;;;;0.0273130533611477
2019-01;2019;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;386.0;14930.0;15316.0;2.52;82.9;;;;;;;;;;;0.0252444412065603
2019-02;2019;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;304.0;14899.0;15203.0;2.0;65.29;;;;;;;;;;;0.020000906225403
2019-03;2019;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;359.0;13827.0;14186.0;2.53;77.1;;;;;;;;;;;0.0253637021976112
2019-04;2019;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;343.0;13569.0;13912.0;2.47;73.67;;;;;;;;;;;0.0246538890443218
2019-05;2019;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;516.0;14422.0;14938.0;3.45;110.82;;;;;;;;;;;0.0345525975996524
2019-06;2019;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;404.0;12912.0;13316.0;3.03;86.77;;;;;;;;;;;0.0303738709024371
2019-07;2019;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;507.0;13748.0;14255.0;3.56;108.89;;;;;;;;;;;0.0355886963521586
2019-08;2019;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;481.0;14718.0;15199.0;3.16;103.31;;;;;;;;;;;0.0316464346653936
2019-09;2019;9;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;597.0;14046.0;14643.0;4.08;128.22;;;;;;;;;;;0.0408239459944832
2019-10;2019;10;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;232.0;10659.0;10891.0;2.13;49.83;;;;;;;;;;;0.0213010098960941
2019-11;2019;11;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;369.0;9718.0;10087.0;3.66;79.25;;;;;;;;;;;0.0366578797311755
2019-12;2019;12;4;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;465610.0;16.0;431.0;9599.0;10030.0;4.3;92.57;;;;;;;;;;;0.0429681661638311
2020-01;2020;1;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;354.0;11215.0;11569.0;3.06;75.34;;;;;;;;;;;0.0306188376077979
2020-02;2020;2;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;300.0;10517.0;10817.0;2.77;63.84;;;;;;;;;;;0.0278085090149309
2020-03;2020;3;1;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;489.0;14001.0;14490.0;3.37;104.07;;;;;;;;;;;0.0337451690951232
2020-04;2020;4;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;281.0;10855.0;11136.0;2.52;59.8;;;;;;;;;;;0.0252976025051542
2020-05;2020;5;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;348.0;8480.0;8828.0;3.94;74.06;;;;;;;;;;;0.0394172896972573
2020-06;2020;6;2;1;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;400.0;12573.0;12973.0;3.08;85.13;;;;;;;;;;;0.0308630614025048
2020-07;2020;7;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;373.0;9256.0;9629.0;3.87;79.38;;;;;;;;;;;0.0387516207291129
2020-08;2020;8;3;2;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;469892.0;16.0;386.0;8001.0;8387.0;4.6;82.15;;;;;;;;;;;0.0461230641858613
