Período,Hospital,Região_x,Consumo,Sobra,Região_y,nr consultas,Região,Urgências Geral,Urgências Pediátricas,Urgência Obstetricia,Urgência Psiquiátrica,Total Urgências
2016-11,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,171,3868,,,,,,,,
2016-11,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,290,4975,,,,,,,,
2016-11,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,214,3956,,,,,,,,
2016-12,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,165,3548,,,,,,,,
2016-12,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,38,2457,,,,,,,,
2016-12,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,297,7264,,,,,,,,
2016-12,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,1136,9836,,,,,,,,
2016-12,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,200,3408,,,,,,,,
2016-12,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,25,3924,,,,,,,,
2016-12,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,770,8939,,,,,,,,
2016-12,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,826,17118,,,,,,,,
2017-01,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,76,,,,,,,,
2017-01,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,177,3582,,,,,,,,
2017-01,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,18,2181,,,,,,,,
2017-01,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,379,7244,,,,,,,,
2017-01,"Centro Hospitalar de Setúbal, E.P.E.",LVT,266,8354,,,,,,,,
2017-01,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,435,7955,,,,,,,,
2017-01,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,1130,9871,,,,,,,,
2017-01,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,692,9279,,,,,,,,
2017-01,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,256,5702,,,,,,,,
2017-01,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2088,31284,,,,,,,,
2017-01,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,956,22032,,,,,,,,
2017-02,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,142,,,,,,,,
2017-02,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,143,3056,,,,,,,,
2017-02,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,937,7674,,,,,,,,
2017-02,"Hospital Distrital de Santarém, E.P.E.",LVT,551,7816,,,,,,,,
2017-02,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,275,11502,,,,,,,,
2017-02,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,272,4549,,,,,,,,
2017-02,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,91,1511,,,,,,,,
2017-02,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,539,5050,,,,,,,,
2017-02,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,399,Região de Saúde LVT,11324.0,,,,,,
2017-02,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,290,,,,,,,,
2017-03,Hospital Dr. Francisco Zagalo  - Ovar,Centro,6,351,,,,,,,,
2017-03,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,1,,,,,,,,
2017-03,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,88,2015,,,,,,,,
2017-03,"Centro Hospitalar de Setúbal, E.P.E.",LVT,210,6990,,,,,,,,
2017-03,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,28,3282,,,,,,,,
2017-03,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,248,10202,,,,,,,,
2017-03,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,812,8075,,,,,,,,
2017-03,"Hospital Garcia da Orta, E.P.E.",LVT,423,12881,,,,,,,,
2017-03,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2461,31531,,,,,,,,
2017-03,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1136,20382,,,,,,,,
2017-03,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,531,Região de Saúde LVT,17943.0,,,,,,
2017-03,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,146,,,,,,,,
2017-04,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,19,281,,,,,,,,
2017-04,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,93,3313,,,,,,,,
2017-04,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,147,2955,,,,,,,,
2017-04,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,151,4859,,,,,,,,
2017-04,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,232,6620,,,,,,,,
2017-04,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,578,7602,,,,,,,,
2017-04,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,191,4240,,,,,,,,
2017-04,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,318,4681,,,,,,,,
2017-04,"Hospital Garcia da Orta, E.P.E.",LVT,320,11677,,,,,,,,
2017-04,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1062,18009,,,,,,,,
2017-04,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,101,1758,,,,,,,,
2017-05,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,7,192,,,,,,,,
2017-05,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,166,2817,,,,,,,,
2017-05,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,106,5154,,,,,,,,
2017-05,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,408,10696,,,,,,,,
2017-05,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,181,3117,,,,,,,,
2017-05,"Hospital Distrital de Santarém, E.P.E.",LVT,550,7306,,,,,,,,
2017-05,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,236,3894,,,,,,,,
2017-05,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,251,8421,,,,,,,,
2017-05,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,269,4333,,,,,,,,
2017-05,"Hospital Garcia da Orta, E.P.E.",LVT,340,12311,,,,,,,,
2017-06,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,259,,,,,,,,
2017-06,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,211,3067,,,,,,,,
2017-06,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,571,6326,,,,,,,,
2017-06,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,435,7768,,,,,,,,
2017-06,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,547,13892,,,,,,,,
2017-06,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1219,25288,,,,,,,,
2017-06,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,603,5573,,,,,,,,
2017-06,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,216,,,,,,,,
2017-07,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,247,6163,,,,,,,,
2017-07,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,148,2683,,,,,,,,
2017-07,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,285,Região de Saúde LVT,39056.0,,,,,,
2017-07,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,323,,,,,,,,
2017-08,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,6,,,,,,,,
2017-08,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,85,1845,,,,,,,,
2017-08,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,122,3233,,,,,,,,
2017-08,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,258,,,,,,,,
2017-09,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,6,476,,,,,,,,
2017-09,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,43,1459,,,,,,,,
2017-09,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,213,4948,,,,,,,,
2017-09,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,233,6368,,,,,,,,
2017-09,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,508,7567,,,,,,,,
2017-09,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2725,26114,,,,,,,,
2017-09,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1157,12656,,,,,,,,
2017-09,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,127,1459,,,,,,,,
2017-10,"Centro Hospitalar do Oeste, E.P.E.",LVT,393,6331,,,,,,,,
2017-10,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,166,2774,,,,,,,,
2017-10,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,402,5100,,,,,,,,
2017-10,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,222,4858,,,,,,,,
2017-10,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1274,21979,,,,,,,,
2017-11,Hospital Dr. Francisco Zagalo  - Ovar,Centro,4,251,,,,,,,,
2017-11,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,10,,,,,,,,
2017-11,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,22,2047,,,,,,,,
2017-11,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,130,5000,,,,,,,,
2017-11,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,363,6066,,,,,,,,
2017-11,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,83,6808,,,,,,,,
2017-11,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,206,6853,,,,,,,,
2017-11,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,220,3498,,,,,,,,
2017-11,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,550,8147,,,,,,,,
2017-11,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,325,Região de Saúde LVT,59264.0,,,,,,
2017-12,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,156,,,,,,,,
2017-12,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,88,2542,,,,,,,,
2017-12,"Centro Hospitalar de Setúbal, E.P.E.",LVT,225,7601,,,,,,,,
2017-12,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,226,6572,,,,,,,,
2017-12,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,0,2760,,,,,,,,
2017-12,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,134,5999,,,,,,,,
2017-12,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,431,13548,,,,,,,,
2017-12,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,97,1345,,,,,,,,
2017-12,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,548,5140,,,,,,,,
2018-01,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,91,2724,,,,,,,,
2018-01,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,274,6675,,,,,,,,
2018-01,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,160,4382,,,,,,,,
2018-01,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,375,9089,,,,,,,,
2018-01,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,212,4876,,,,,,,,
2018-01,"Hospital Garcia da Orta, E.P.E.",LVT,368,13687,,,,,,,,
2018-01,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,848,14457,,,,,,,,
2018-01,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,986,21829,,,,,,,,
2018-01,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,70,1398,,,,,,,,
2018-01,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,562,4942,,,,,,,,
2018-02,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,96,3997,,,,,,,,
2018-02,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,116,2106,,,,,,,,
2018-02,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,136,3448,,,,,,,,
2018-02,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,252,6465,,,,,,,,
2018-02,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,338,5468,,,,,,,,
2018-02,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,662,8478,,,,,,,,
2018-02,"Hospital Distrital de Santarém, E.P.E.",LVT,268,8432,,,,,,,,
2018-02,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1141,13981,,,,,,,,
2018-02,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1727,27548,,,,,,,,
2018-02,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,291,Região de Saúde LVT,11170.0,,,,,,
2018-03,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,330,7629,,,,,,,,
2018-03,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,835,9088,,,,,,,,
2018-03,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1318,15771,,,,,,,,
2018-03,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,961,23453,,,,,,,,
2018-03,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,74,1541,,,,,,,,
2018-03,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,678,5638,,,,,,,,
2018-04,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,10,,,,,,,,
2018-04,"Centro Hospitalar do Oeste, E.P.E.",LVT,400,6541,,,,,,,,
2018-04,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,262,5251,,,,,,,,
2018-04,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,181,2602,,,,,,,,
2018-04,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,432,7533,,,,,,,,
2018-04,"Hospital Distrital de Santarém, E.P.E.",LVT,227,7522,,,,,,,,
2018-04,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,428,7934,,,,,,,,
2018-04,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,424,13355,,,,,,,,
2018-04,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1155,23436,,,,,,,,
2018-04,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,431,4394,,,,,,,,
2018-05,Hospital Dr. Francisco Zagalo  - Ovar,Centro,32,405,,,,,,,,
2018-05,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,80,2461,,,,,,,,
2018-05,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,196,3063,,,,,,,,
2018-05,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,14,1722,,,,,,,,
2018-05,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,137,4919,,,,,,,,
2018-05,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,387,10564,,,,,,,,
2018-05,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,370,7623,,,,,,,,
2018-05,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,29,2960,,,,,,,,
2018-05,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,478,13829,,,,,,,,
2018-05,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,276,5429,,,,,,,,
2018-05,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,736,12305,,,,,,,,
2018-05,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,1879,30485,,,,,,,,
2018-06,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,7,136,,,,,,,,
2018-06,Hospital Dr. Francisco Zagalo  - Ovar,Centro,21,499,,,,,,,,
2018-06,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,47,3722,,,,,,,,
2018-06,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,107,2042,,,,,,,,
2018-06,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,140,5387,,,,,,,,
2018-06,"Hospital Distrital de Santarém, E.P.E.",LVT,375,7434,,,,,,,,
2018-06,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,26,3179,,,,,,,,
2018-06,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,288,4066,,,,,,,,
2018-06,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,657,10712,,,,,,,,
2018-06,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,159,1623,,,,,,,,
2018-06,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,256,,,,,,,,
2018-07,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,5,415,,,,,,,,
2018-07,Hospital Dr. Francisco Zagalo  - Ovar,Centro,17,401,,,,,,,,
2018-07,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,44,3451,,,,,,,,
2018-07,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,82,1874,,,,,,,,
2018-07,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,20,1936,,,,,,,,
2018-07,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,60,4825,,,,,,,,
2018-07,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,251,5782,,,,,,,,
2018-07,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,291,6423,,,,,,,,
2018-07,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,765,8103,,,,,,,,
2018-07,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,649,10881,,,,,,,,
2018-07,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1061,11265,,,,,,,,
2018-07,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,214,,,,,,,,
2018-08,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,103,3491,,,,,,,,
2018-08,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,404,5120,,,,,,,,
2018-08,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,372,6555,,,,,,,,
2018-08,"Hospital Distrital de Santarém, E.P.E.",LVT,300,7022,,,,,,,,
2018-08,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,300,5297,,,,,,,,
2018-08,"Hospital Garcia da Orta, E.P.E.",LVT,488,11984,,,,,,,,
2018-08,Centro Hospitalar Psiquiátrico de Lisboa,LVT,4,372,Região de Saúde LVT,41658.0,,,,,,
2018-09,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,180,2587,,,,,,,,
2018-09,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,8,2767,,,,,,,,
2018-09,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,884,10425,,,,,,,,
2018-09,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,940,5553,,,,,,,,
2018-09,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,465,4777,,,,,,,,
2018-10,Hospital Dr. Francisco Zagalo  - Ovar,Centro,10,393,,,,,,,,
2018-10,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,249,6585,,,,,,,,
2018-10,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,291,7063,,,,,,,,
2018-10,"Hospital Distrital de Santarém, E.P.E.",LVT,305,7611,,,,,,,,
2018-10,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,29,2750,,,,,,,,
2018-10,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,527,10259,,,,,,,,
2018-10,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,250,5052,,,,,,,,
2018-10,"Hospital Garcia da Orta, E.P.E.",LVT,468,10777,,,,,,,,
2018-10,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,1093,12962,,,,,,,,
2018-10,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2333,30130,,,,,,,,
2018-10,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1994,25298,,,,,,,,
2018-10,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1451,20767,,,,,,,,
2018-10,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,255,,,,,,,,
2018-11,Hospital Dr. Francisco Zagalo  - Ovar,Centro,27,595,,,,,,,,
2018-11,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,104,2210,,,,,,,,
2018-11,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,34,2100,,,,,,,,
2018-11,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,412,10538,,,,,,,,
2018-11,"Centro Hospitalar de Setúbal, E.P.E.",LVT,297,6183,,,,,,,,
2018-11,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,295,6288,,,,,,,,
2018-11,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,235,3756,,,,,,,,
2018-11,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,496,4924,,,,,,,,
2018-12,Hospital Dr. Francisco Zagalo  - Ovar,Centro,19,511,,,,,,,,
2018-12,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,42,1940,,,,,,,,
2018-12,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,27,2274,,,,,,,,
2018-12,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,123,2577,,,,,,,,
2018-12,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,127,2761,,,,,,,,
2018-12,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,314,7688,,,,,,,,
2018-12,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,182,5258,,,,,,,,
2018-12,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,255,3830,,,,,,,,
2018-12,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,265,7413,,,,,,,,
2018-12,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,390,10021,,,,,,,,
2018-12,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1080,12195,,,,,,,,
2018-12,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1506,23720,,,,,,,,
2018-12,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,696,12281,,,,,,,,
2019-01,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,4,,,,,,,,
2019-01,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,120,4511,,,,,,,,
2019-01,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,43,2504,,,,,,,,
2019-01,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,391,7110,,,,,,,,
2019-01,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,110,6890,,,,,,,,
2019-01,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,6,3794,,,,,,,,
2019-01,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,336,13659,,,,,,,,
2019-01,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,223,5659,,,,,,,,
2019-01,"Hospital Garcia da Orta, E.P.E.",LVT,476,13462,,,,,,,,
2019-01,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,696,5358,,,,,,,,
2019-01,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,545,Região de Saúde LVT,5554.0,,,,,,
2019-02,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,39,2344,,,,,,,,
2019-02,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,312,7019,,,,,,,,
2019-02,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,449,9403,,,,,,,,
2019-02,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,515,11070,,,,,,,,
2019-02,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,675,8012,,,,,,,,
2019-02,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,196,4993,,,,,,,,
2019-02,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,727,20390,,,,,,,,
2019-03,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,232,,,,,,,,
2019-03,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,50,4073,,,,,,,,
2019-03,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,303,8648,,,,,,,,
2019-03,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,339,8311,,,,,,,,
2019-03,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,325,11966,,,,,,,,
2019-03,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,593,8268,,,,,,,,
2019-03,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,706,5576,,,,,,,,
2019-04,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,180,,,,,,,,
2019-04,Hospital Dr. Francisco Zagalo  - Ovar,Centro,15,277,,,,,,,,
2019-04,"Centro Hospitalar do Oeste, E.P.E.",LVT,401,5976,,,,,,,,
2019-04,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,62,2269,,,,,,,,
2019-04,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,100,2485,,,,,,,,
2019-04,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,125,6998,,,,,,,,
2019-04,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,212,3295,,,,,,,,
2019-04,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,360,7631,,,,,,,,
2019-04,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,385,7950,,,,,,,,
2019-04,"Hospital Garcia da Orta, E.P.E.",LVT,481,11186,,,,,,,,
2019-04,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1270,14474,,,,,,,,
2019-05,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,148,,,,,,,,
2019-05,"Centro Hospitalar do Oeste, E.P.E.",LVT,404,5769,,,,,,,,
2019-05,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,106,2588,,,,,,,,
2019-05,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,285,9250,,,,,,,,
2019-05,"Centro Hospitalar de Setúbal, E.P.E.",LVT,422,7368,,,,,,,,
2019-05,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,193,7371,,,,,,,,
2019-05,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,281,7115,,,,,,,,
2019-05,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,174,2896,,,,,,,,
2019-05,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,580,10661,,,,,,,,
2019-05,"Hospital Garcia da Orta, E.P.E.",LVT,376,12180,,,,,,,,
2019-05,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1773,26376,,,,,,,,
2019-05,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,835,20290,,,,,,,,
2019-05,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,571,5665,,,,,,,,
